timestamp,segment,mode,tracking_mode,sample_rate,eyes_tracked,left_gaze_x,left_gaze_y,left_pupil,right_gaze_x,right_gaze_y,right_pupil,status,left_raw_px,left_raw_py,left_raw_pa,left_raw_width,left_raw_height,left_raw_crx,left_raw_cry,left_raw_crarea,left_raw_cr2x,left_raw_cr2y,left_raw_cr2area,right_raw_px,right_raw_py,right_raw_pa,right_raw_width,right_raw_height,right_raw_crx,right_raw_cry,right_raw_crarea,right_raw_cr2x,right_raw_cr2y,right_raw_cr2area,left_href_x,left_href_y,right_href_x,right_href_y,cal_target_index
908313,2,RECORD,CR,500,L,322.5,554.6,3135.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908315,2,RECORD,CR,500,L,322.5,554.6,3136.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908317,2,RECORD,CR,500,L,322.5,554.5,3138.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908319,2,RECORD,CR,500,L,322.8,554.5,3143.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908321,2,RECORD,CR,500,L,323.1,554.9,3146.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908323,2,RECORD,CR,500,L,323.3,554.9,3146.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908325,2,RECORD,CR,500,L,323.5,554.7,3146.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908327,2,RECORD,CR,500,L,323.6,554.5,3146.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908329,2,RECORD,CR,500,L,323.7,554.8,3146.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908331,2,RECORD,CR,500,L,323.4,554.6,3148.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908333,2,RECORD,CR,500,L,323.5,554.5,3149.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908335,2,RECORD,CR,500,L,323.6,554.4,3149.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908337,2,RECORD,CR,500,L,323.6,554.1,3153.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908339,2,RECORD,CR,500,L,324.0,554.3,3153.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908341,2,RECORD,CR,500,L,324.9,555.1,3155.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908343,2,RECORD,CR,500,L,325.5,555.2,3158.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908345,2,RECORD,CR,500,L,325.3,554.9,3159.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908347,2,RECORD,CR,500,L,324.3,555.1,3157.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908349,2,RECORD,CR,500,L,323.8,554.7,3158.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908351,2,RECORD,CR,500,L,324.0,554.6,3161.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908353,2,RECORD,CR,500,L,324.5,555.1,3162.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908355,2,RECORD,CR,500,L,324.6,555.3,3163.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908357,2,RECORD,CR,500,L,324.4,555.5,3163.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908359,2,RECORD,CR,500,L,324.4,555.2,3165.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908361,2,RECORD,CR,500,L,324.2,555.3,3166.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908363,2,RECORD,CR,500,L,324.5,556.2,3170.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908365,2,RECORD,CR,500,L,325.2,556.8,3168.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908367,2,RECORD,CR,500,L,325.4,556.6,3167.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908369,2,RECORD,CR,500,L,326.1,556.7,3169.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908371,2,RECORD,CR,500,L,326.1,555.9,3170.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908373,2,RECORD,CR,500,L,323.1,554.6,3168.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908375,2,RECORD,CR,500,L,320.1,555.1,3171.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908377,2,RECORD,CR,500,L,314.2,556.3,3175.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908379,2,RECORD,CR,500,L,298.3,558.2,3181.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908381,2,RECORD,CR,500,L,278.7,561.3,3193.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908383,2,RECORD,CR,500,L,256.4,565.4,3205.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908385,2,RECORD,CR,500,L,231.9,568.6,3213.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908387,2,RECORD,CR,500,L,211.8,572.1,3228.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908389,2,RECORD,CR,500,L,191.0,575.9,3232.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908391,2,RECORD,CR,500,L,173.0,579.6,3234.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908393,2,RECORD,CR,500,L,153.3,582.5,3228.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908395,2,RECORD,CR,500,L,137.1,586.7,3227.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908397,2,RECORD,CR,500,L,121.0,595.2,3228.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908399,2,RECORD,CR,500,L,101.8,601.1,3225.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908401,2,RECORD,CR,500,L,89.0,603.2,3224.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908403,2,RECORD,CR,500,L,79.9,607.4,3219.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908405,2,RECORD,CR,500,L,72.5,612.3,3216.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908407,2,RECORD,CR,500,L,68.4,616.4,3220.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908409,2,RECORD,CR,500,L,68.4,618.0,3228.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908411,2,RECORD,CR,500,L,70.6,618.5,3236.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908413,2,RECORD,CR,500,L,72.7,618.8,3241.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908415,2,RECORD,CR,500,L,73.6,619.0,3245.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908417,2,RECORD,CR,500,L,74.3,619.3,3247.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908419,2,RECORD,CR,500,L,74.9,620.5,3246.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908421,2,RECORD,CR,500,L,75.2,621.2,3242.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908423,2,RECORD,CR,500,L,75.9,622.2,3241.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908425,2,RECORD,CR,500,L,77.3,624.1,3239.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908427,2,RECORD,CR,500,L,77.9,625.9,3234.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908429,2,RECORD,CR,500,L,79.5,626.6,3233.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908431,2,RECORD,CR,500,L,81.6,627.5,3233.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908433,2,RECORD,CR,500,L,82.4,628.2,3234.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908435,2,RECORD,CR,500,L,82.5,628.5,3234.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908437,2,RECORD,CR,500,L,83.8,628.5,3231.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908439,2,RECORD,CR,500,L,85.0,629.1,3230.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908441,2,RECORD,CR,500,L,85.0,629.5,3232.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908443,2,RECORD,CR,500,L,85.4,629.6,3232.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908445,2,RECORD,CR,500,L,85.8,629.3,3234.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908447,2,RECORD,CR,500,L,85.8,628.7,3235.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908449,2,RECORD,CR,500,L,85.9,628.8,3235.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908451,2,RECORD,CR,500,L,86.3,629.1,3234.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908453,2,RECORD,CR,500,L,86.6,629.0,3234.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908455,2,RECORD,CR,500,L,87.3,628.6,3233.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908457,2,RECORD,CR,500,L,87.9,628.7,3230.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908459,2,RECORD,CR,500,L,87.8,628.7,3230.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908461,2,RECORD,CR,500,L,87.9,628.6,3229.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908463,2,RECORD,CR,500,L,88.3,628.5,3228.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908465,2,RECORD,CR,500,L,88.5,628.7,3230.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908467,2,RECORD,CR,500,L,88.6,628.3,3229.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908469,2,RECORD,CR,500,L,88.6,627.6,3228.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908471,2,RECORD,CR,500,L,88.0,627.8,3229.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908473,2,RECORD,CR,500,L,88.4,627.8,3229.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908475,2,RECORD,CR,500,L,89.5,627.6,3228.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908477,2,RECORD,CR,500,L,90.0,627.5,3230.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908479,2,RECORD,CR,500,L,89.9,627.4,3231.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908481,2,RECORD,CR,500,L,89.8,627.6,3231.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908483,2,RECORD,CR,500,L,89.6,627.3,3231.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908485,2,RECORD,CR,500,L,89.4,627.9,3229.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908487,2,RECORD,CR,500,L,89.6,628.8,3228.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908489,2,RECORD,CR,500,L,89.9,628.3,3231.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908491,2,RECORD,CR,500,L,90.0,628.2,3232.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908493,2,RECORD,CR,500,L,89.8,629.2,3229.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908495,2,RECORD,CR,500,L,89.7,629.4,3228.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908497,2,RECORD,CR,500,L,89.8,629.1,3228.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908499,2,RECORD,CR,500,L,89.8,628.9,3226.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908501,2,RECORD,CR,500,L,90.2,629.0,3225.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908503,2,RECORD,CR,500,L,90.3,629.0,3224.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908505,2,RECORD,CR,500,L,89.8,628.9,3223.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908507,2,RECORD,CR,500,L,89.9,629.0,3221.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908509,2,RECORD,CR,500,L,90.0,628.8,3221.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908511,2,RECORD,CR,500,L,89.8,629.2,3220.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908513,2,RECORD,CR,500,L,89.7,629.1,3219.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908515,2,RECORD,CR,500,L,89.6,628.9,3218.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908517,2,RECORD,CR,500,L,89.2,628.7,3219.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908519,2,RECORD,CR,500,L,89.8,628.9,3219.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908521,2,RECORD,CR,500,L,90.9,629.2,3214.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908523,2,RECORD,CR,500,L,91.9,629.8,3214.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908525,2,RECORD,CR,500,L,91.1,629.7,3213.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908527,2,RECORD,CR,500,L,90.5,630.0,3212.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908529,2,RECORD,CR,500,L,90.5,630.6,3210.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908531,2,RECORD,CR,500,L,90.7,630.7,3208.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908533,2,RECORD,CR,500,L,90.8,630.7,3206.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908535,2,RECORD,CR,500,L,90.5,631.1,3205.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908537,2,RECORD,CR,500,L,90.3,630.8,3206.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908539,2,RECORD,CR,500,L,90.2,630.1,3205.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908541,2,RECORD,CR,500,L,90.5,630.5,3202.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908543,2,RECORD,CR,500,L,90.4,630.3,3199.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908545,2,RECORD,CR,500,L,90.2,629.9,3198.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908547,2,RECORD,CR,500,L,90.2,629.7,3199.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908549,2,RECORD,CR,500,L,90.0,630.3,3197.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908551,2,RECORD,CR,500,L,89.9,631.1,3191.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908553,2,RECORD,CR,500,L,90.0,631.7,3190.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908555,2,RECORD,CR,500,L,90.4,632.9,3188.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908557,2,RECORD,CR,500,L,90.1,633.0,3188.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908559,2,RECORD,CR,500,L,90.0,633.0,3186.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908561,2,RECORD,CR,500,L,90.5,633.0,3182.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908563,2,RECORD,CR,500,L,90.7,633.2,3181.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908565,2,RECORD,CR,500,L,90.7,633.9,3180.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908567,2,RECORD,CR,500,L,90.7,634.1,3179.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908569,2,RECORD,CR,500,L,90.1,633.6,3175.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908571,2,RECORD,CR,500,L,89.7,634.7,3168.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908573,2,RECORD,CR,500,L,89.6,635.5,3166.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908575,2,RECORD,CR,500,L,89.6,634.6,3167.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908577,2,RECORD,CR,500,L,90.1,634.9,3167.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908579,2,RECORD,CR,500,L,90.3,635.8,3163.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908581,2,RECORD,CR,500,L,89.9,636.1,3158.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908583,2,RECORD,CR,500,L,89.8,636.8,3155.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908585,2,RECORD,CR,500,L,89.9,637.6,3154.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908587,2,RECORD,CR,500,L,90.1,637.9,3153.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908589,2,RECORD,CR,500,L,89.8,638.1,3151.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908591,2,RECORD,CR,500,L,89.4,638.5,3148.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908593,2,RECORD,CR,500,L,89.3,638.1,3147.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908595,2,RECORD,CR,500,L,88.9,638.2,3145.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908597,2,RECORD,CR,500,L,88.7,638.9,3141.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908599,2,RECORD,CR,500,L,88.6,639.3,3139.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908601,2,RECORD,CR,500,L,88.0,639.1,3140.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908603,2,RECORD,CR,500,L,87.9,639.0,3136.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908605,2,RECORD,CR,500,L,88.0,639.6,3128.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908607,2,RECORD,CR,500,L,88.3,639.6,3125.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908609,2,RECORD,CR,500,L,88.6,639.4,3126.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908611,2,RECORD,CR,500,L,88.6,639.6,3126.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908613,2,RECORD,CR,500,L,88.7,639.5,3124.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908615,2,RECORD,CR,500,L,88.1,639.3,3120.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908617,2,RECORD,CR,500,L,88.0,639.4,3116.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908619,2,RECORD,CR,500,L,87.9,640.0,3117.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908621,2,RECORD,CR,500,L,87.9,639.9,3114.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908623,2,RECORD,CR,500,L,88.4,639.8,3111.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908625,2,RECORD,CR,500,L,88.4,640.0,3105.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908627,2,RECORD,CR,500,L,87.8,639.7,3103.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908629,2,RECORD,CR,500,L,87.2,639.1,3103.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908631,2,RECORD,CR,500,L,87.2,638.7,3104.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908633,2,RECORD,CR,500,L,87.3,639.0,3102.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908635,2,RECORD,CR,500,L,87.5,639.1,3099.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908637,2,RECORD,CR,500,L,87.7,639.0,3098.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908639,2,RECORD,CR,500,L,87.7,639.2,3097.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908641,2,RECORD,CR,500,L,88.1,639.3,3097.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908643,2,RECORD,CR,500,L,88.0,639.1,3096.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908645,2,RECORD,CR,500,L,87.4,639.6,3096.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908647,2,RECORD,CR,500,L,87.6,640.3,3096.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908649,2,RECORD,CR,500,L,88.1,640.8,3094.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908651,2,RECORD,CR,500,L,88.5,640.8,3093.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908653,2,RECORD,CR,500,L,88.6,640.4,3092.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908655,2,RECORD,CR,500,L,88.8,640.5,3093.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908657,2,RECORD,CR,500,L,88.6,640.9,3092.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908659,2,RECORD,CR,500,L,87.4,641.4,3091.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908661,2,RECORD,CR,500,L,87.3,641.2,3090.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908663,2,RECORD,CR,500,L,88.0,641.4,3087.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908665,2,RECORD,CR,500,L,88.4,641.5,3086.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908667,2,RECORD,CR,500,L,88.5,641.7,3086.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908669,2,RECORD,CR,500,L,88.8,642.2,3086.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908671,2,RECORD,CR,500,L,90.2,642.7,3087.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908673,2,RECORD,CR,500,L,90.1,643.0,3086.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908675,2,RECORD,CR,500,L,89.9,642.9,3086.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908677,2,RECORD,CR,500,L,89.7,643.0,3085.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908679,2,RECORD,CR,500,L,89.8,643.5,3084.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908681,2,RECORD,CR,500,L,89.8,643.4,3081.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908683,2,RECORD,CR,500,L,89.6,643.1,3082.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908685,2,RECORD,CR,500,L,89.2,642.6,3080.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908687,2,RECORD,CR,500,L,89.2,642.5,3077.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908689,2,RECORD,CR,500,L,89.5,642.8,3076.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908691,2,RECORD,CR,500,L,89.3,642.8,3074.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908693,2,RECORD,CR,500,L,88.7,642.6,3074.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908695,2,RECORD,CR,500,L,89.6,642.8,3074.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908697,2,RECORD,CR,500,L,90.0,642.7,3073.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908699,2,RECORD,CR,500,L,90.0,642.5,3074.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908701,2,RECORD,CR,500,L,89.7,642.6,3073.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908703,2,RECORD,CR,500,L,90.0,643.0,3074.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908705,2,RECORD,CR,500,L,90.3,643.1,3074.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908707,2,RECORD,CR,500,L,90.4,643.3,3073.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908709,2,RECORD,CR,500,L,90.1,643.3,3071.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908711,2,RECORD,CR,500,L,89.9,643.0,3070.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908713,2,RECORD,CR,500,L,90.3,642.4,3070.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908715,2,RECORD,CR,500,L,90.3,642.2,3069.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908717,2,RECORD,CR,500,L,90.2,642.4,3068.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908719,2,RECORD,CR,500,L,90.3,642.9,3068.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908721,2,RECORD,CR,500,L,89.9,643.8,3067.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908723,2,RECORD,CR,500,L,89.5,644.1,3066.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908725,2,RECORD,CR,500,L,89.6,643.5,3066.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908727,2,RECORD,CR,500,L,90.0,643.6,3067.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908729,2,RECORD,CR,500,L,90.2,643.7,3066.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908731,2,RECORD,CR,500,L,90.5,643.8,3065.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908733,2,RECORD,CR,500,L,90.7,643.8,3064.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908735,2,RECORD,CR,500,L,90.0,643.1,3063.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908737,2,RECORD,CR,500,L,89.4,642.9,3064.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908739,2,RECORD,CR,500,L,88.5,642.8,3062.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908741,2,RECORD,CR,500,L,88.7,643.1,3061.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908743,2,RECORD,CR,500,L,95.8,643.5,3067.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908745,2,RECORD,CR,500,L,105.5,642.1,3074.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908747,2,RECORD,CR,500,L,120.7,639.6,3082.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908749,2,RECORD,CR,500,L,141.0,637.3,3099.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908751,2,RECORD,CR,500,L,163.3,634.5,3108.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
908753,2,RECORD,CR,500,L,189.2,629.6,3111.0,,,,...,,,,,,,,,,,,,,,,,,,,,,,,,,,
